     1     1     1     0     1
   984     1    F    F
    6362.51865355       0.58144924      -2.03304892
    6362.47062935       0.58146869      -2.03306666
    6362.42263594       0.58148814      -2.03308443
    6362.37468104       0.58150760      -2.03310223
    6362.32677229       0.58152707      -2.03312006
    6362.27890544       0.58154653      -2.03313792
    6362.23107778       0.58156601      -2.03315580
    6362.18330158       0.58158549      -2.03317369
    6362.13559211       0.58160499      -2.03319160
    6362.08796201       0.58162451      -2.03320949
    6362.04041983       0.58164405      -2.03322739
    6361.99298162       0.58166360      -2.03324528
    6361.94570264       0.58168318      -2.03326317
    6361.89862501       0.58170278      -2.03328106
    6361.85174575       0.58172239      -2.03329896
    6361.80506205       0.58174203      -2.03331686
    6361.75857127       0.58176168      -2.03333476
    6361.71227093       0.58178135      -2.03335268
    6361.66615873       0.58180104      -2.03337060
    6361.62023254       0.58182074      -2.03338853
    6361.57449039       0.58184047      -2.03340648
    6361.52893050       0.58186021      -2.03342444
    6361.48355124       0.58187997      -2.03344242
    6361.43835114       0.58189974      -2.03346041
    6361.39332892       0.58191953      -2.03347843
    6361.34848345       0.58193934      -2.03349647
    6361.30381377       0.58195916      -2.03351453
    6361.25931910       0.58197900      -2.03353262
    6361.21499880       0.58199885      -2.03355074
    6361.17081992       0.58201871      -2.03356888
    6361.12674031       0.58203856      -2.03358703
    6361.08274977       0.58205841      -2.03360521
    6361.03884587       0.58207825      -2.03362341
    6360.99502614       0.58209809      -2.03364163
    6360.95128810       0.58211792      -2.03365987
    6360.90762918       0.58213774      -2.03367815
    6360.86404680       0.58215755      -2.03369645
    6360.82053832       0.58217736      -2.03371478
    6360.77710107       0.58219717      -2.03373314
    6360.73373341       0.58221696      -2.03375152
    6360.69043489       0.58223676      -2.03376990
    6360.64720483       0.58225656      -2.03378826
    6360.60404208       0.58227636      -2.03380661
    6360.56094547       0.58229616      -2.03382494
    6360.51791377       0.58231597      -2.03384327
    6360.47494572       0.58233578      -2.03386158
    6360.43204000       0.58235559      -2.03387989
    6360.38919527       0.58237541      -2.03389819
    6360.34641011       0.58239523      -2.03391648
    6360.30368309       0.58241506      -2.03393476
    6360.26101272       0.58243489      -2.03395304
    6360.21839744       0.58245473      -2.03397132
    6360.17583567       0.58247458      -2.03398959
    6360.13330940       0.58249443      -2.03400785
    6360.09079611       0.58251429      -2.03402611
    6360.04829058       0.58253414      -2.03404436
    6360.00579266       0.58255398      -2.03406260
    6359.96333838       0.58257383      -2.03408084
    6359.92097035       0.58259367      -2.03409907
    6359.87869520       0.58261351      -2.03411729
    6359.83651396       0.58263334      -2.03413551
    6359.79442771       0.58265317      -2.03415372
    6359.75243758       0.58267300      -2.03417194
    6359.71054474       0.58269282      -2.03419015
    6359.66875041       0.58271264      -2.03420836
    6359.62705585       0.58273245      -2.03422658
    6359.58546237       0.58275226      -2.03424481
    6359.54397131       0.58277207      -2.03426304
    6359.50258408       0.58279187      -2.03428128
    6359.46130210       0.58281167      -2.03429953
    6359.42013243       0.58283147      -2.03431779
    6359.37908993       0.58285126      -2.03433605
    6359.33818314       0.58287106      -2.03435431
    6359.29741188       0.58289086      -2.03437257
    6359.25677565       0.58291066      -2.03439084
    6359.21627360       0.58293046      -2.03440911
    6359.17590458       0.58295026      -2.03442738
    6359.13567082       0.58297007      -2.03444565
    6359.09557457       0.58298988      -2.03446393
    6359.05561284       0.58300969      -2.03448220
    6359.01578091       0.58302950      -2.03450048
    6358.97607384       0.58304931      -2.03451877
    6358.93648656       0.58306912      -2.03453706
    6358.89701378       0.58308894      -2.03455536
    6358.85765007       0.58310875      -2.03457366
    6358.81838979       0.58312857      -2.03459197
    6358.77922713       0.58314839      -2.03461029
    6358.74015610       0.58316821      -2.03462863
    6358.70117050       0.58318803      -2.03464697
    6358.66226399       0.58320786      -2.03466533
    6358.62342998       0.58322768      -2.03468371
    6358.58466174       0.58324751      -2.03470210
    6358.54595230       0.58326734      -2.03472050
    6358.50729454       0.58328718      -2.03473892
    6358.46868110       0.58330702      -2.03475737
    6358.43010443       0.58332686      -2.03477583
    6358.39155678       0.58334670      -2.03479431
    6358.35303019       0.58336655      -2.03481282
    6358.31451647       0.58338640      -2.03483135
    6358.27600722       0.58340626      -2.03484991
    6358.23749383       0.58342611      -2.03486849
    6358.19899072       0.58344597      -2.03488709
    6358.16054232       0.58346583      -2.03490570
    6358.12217157       0.58348568      -2.03492432
    6358.08387297       0.58350552      -2.03494293
    6358.04564097       0.58352536      -2.03496155
    6358.00747004       0.58354520      -2.03498017
    6357.96937218       0.58356502      -2.03499879
    6357.93136534       0.58358485      -2.03501741
    6357.89345148       0.58360466      -2.03503603
    6357.85562863       0.58362447      -2.03505465
    6357.81789497       0.58364427      -2.03507327
    6357.78024882       0.58366407      -2.03509189
    6357.74268867       0.58368386      -2.03511051
    6357.70521315       0.58370365      -2.03512914
    6357.66782104       0.58372342      -2.03514777
    6357.63051129       0.58374319      -2.03516640
    6357.59328298       0.58376296      -2.03518503
    6357.55613535       0.58378272      -2.03520366
    6357.51906780       0.58380247      -2.03522230
    6357.48207988       0.58382222      -2.03524094
    6357.44517128       0.58384196      -2.03525959
    6357.40834185       0.58386170      -2.03527824
    6357.37159159       0.58388143      -2.03529689
    6357.33492066       0.58390116      -2.03531554
    6357.29834433       0.58392087      -2.03533420
    6357.26188654       0.58394058      -2.03535286
    6357.22555561       0.58396026      -2.03537152
    6357.18935063       0.58397993      -2.03539019
    6357.15327079       0.58399959      -2.03540885
    6357.11731532       0.58401922      -2.03542752
    6357.08148356       0.58403884      -2.03544620
    6357.04579222       0.58405844      -2.03546487
    6357.01026512       0.58407803      -2.03548353
    6356.97490816       0.58409760      -2.03550218
    6356.93971980       0.58411716      -2.03552082
    6356.90469866       0.58413670      -2.03553945
    6356.86984357       0.58415623      -2.03555806
    6356.83515350       0.58417574      -2.03557667
    6356.80062763       0.58419524      -2.03559526
    6356.76626527       0.58421472      -2.03561384
    6356.73206594       0.58423418      -2.03563242
    6356.69802930       0.58425363      -2.03565098
    6356.66415520       0.58427307      -2.03566954
    6356.63044364       0.58429248      -2.03568808
    6356.59689479       0.58431188      -2.03570662
    6356.56350898       0.58433127      -2.03572515
    6356.53028670       0.58435064      -2.03574367
    6356.49722861       0.58436999      -2.03576219
    6356.46433573       0.58438932      -2.03578069
    6356.43160928       0.58440864      -2.03579918
    6356.39904924       0.58442794      -2.03581767
    6356.36665445       0.58444723      -2.03583614
    6356.33442390       0.58446651      -2.03585460
    6356.30235675       0.58448577      -2.03587306
    6356.27045227       0.58450502      -2.03589151
    6356.23870989       0.58452426      -2.03590995
    6356.20712917       0.58454348      -2.03592838
    6356.17570982       0.58456268      -2.03594681
    6356.14445167       0.58458187      -2.03596524
    6356.11335471       0.58460104      -2.03598366
    6356.08241903       0.58462020      -2.03600208
    6356.05164489       0.58463935      -2.03602049
    6356.02104457       0.58465848      -2.03603890
    6355.99064350       0.58467760      -2.03605731
    6355.96048121       0.58469671      -2.03607570
    6355.93058347       0.58471580      -2.03609409
    6355.90094984       0.58473488      -2.03611248
    6355.87158002       0.58475395      -2.03613085
    6355.84247380       0.58477300      -2.03614922
    6355.81363107       0.58479204      -2.03616758
    6355.78505184       0.58481106      -2.03618593
    6355.75673623       0.58483007      -2.03620428
    6355.72868444       0.58484907      -2.03622262
    6355.70089378       0.58486805      -2.03624095
    6355.67335540       0.58488703      -2.03625927
    6355.64606290       0.58490600      -2.03627758
    6355.61901562       0.58492498      -2.03629589
    6355.59221305       0.58494395      -2.03631418
    6355.56565483       0.58496293      -2.03633247
    6355.53934077       0.58498190      -2.03635074
    6355.51327082       0.58500088      -2.03636901
    6355.48744508       0.58501985      -2.03638727
    6355.46186380       0.58503883      -2.03640552
    6355.43652738       0.58505780      -2.03642376
    6355.41143635       0.58507677      -2.03644200
    6355.38659137       0.58509574      -2.03646022
    6355.36199325       0.58511472      -2.03647845
    6355.33764291       0.58513369      -2.03649666
    6355.31354143       0.58515266      -2.03651487
    6355.28968999       0.58517163      -2.03653307
    6355.26608989       0.58519060      -2.03655126
    6355.24274257       0.58520958      -2.03656945
    6355.21964956       0.58522855      -2.03658764
    6355.19681935       0.58524752      -2.03660582
    6355.17426364       0.58526649      -2.03662399
    6355.15198739       0.58528546      -2.03664216
    6355.12999261       0.58530443      -2.03666033
    6355.10828143       0.58532340      -2.03667849
    6355.08685469       0.58534237      -2.03669664
    6355.06570785       0.58536134      -2.03671479
    6355.04483628       0.58538032      -2.03673293
    6355.02423948       0.58539930      -2.03675107
    6355.00391707       0.58541829      -2.03676919
    6354.98386882       0.58543728      -2.03678731
    6354.96409462       0.58545628      -2.03680542
    6354.94459448       0.58547529      -2.03682352
    6354.92536855       0.58549430      -2.03684162
    6354.90641706       0.58551332      -2.03685971
    6354.88774042       0.58553234      -2.03687779
    6354.86933909       0.58555138      -2.03689587
    6354.85121370       0.58557042      -2.03691393
    6354.83336495       0.58558946      -2.03693200
    6354.81579365       0.58560852      -2.03695005
    6354.79850074       0.58562759      -2.03696810
    6354.78148724       0.58564666      -2.03698614
    6354.76475427       0.58566574      -2.03700418
    6354.74830306       0.58568483      -2.03702221
    6354.73213492       0.58570393      -2.03704023
    6354.71625125       0.58572304      -2.03705825
    6354.70065355       0.58574217      -2.03707627
    6354.68534339       0.58576130      -2.03709428
    6354.67032244       0.58578044      -2.03711228
    6354.65559243       0.58579959      -2.03713028
    6354.64114931       0.58581876      -2.03714827
    6354.62696287       0.58583794      -2.03716626
    6354.61297159       0.58585712      -2.03718425
    6354.59913945       0.58587631      -2.03720223
    6354.58546666       0.58589551      -2.03722021
    6354.57195338       0.58591473      -2.03723820
    6354.55859970       0.58593395      -2.03725618
    6354.54540563       0.58595318      -2.03727416
    6354.53237114       0.58597243      -2.03729214
    6354.51949611       0.58599168      -2.03731013
    6354.50678038       0.58601095      -2.03732812
    6354.49422373       0.58603023      -2.03734611
    6354.48182586       0.58604952      -2.03736410
    6354.46958645       0.58606883      -2.03738210
    6354.45750512       0.58608814      -2.03740010
    6354.44558142       0.58610748      -2.03741811
    6354.43381489       0.58612682      -2.03743612
    6354.42220498       0.58614619      -2.03745414
    6354.41075114       0.58616556      -2.03747217
    6354.39945275       0.58618495      -2.03749020
    6354.38830917       0.58620436      -2.03750824
    6354.37731970       0.58622378      -2.03752629
    6354.36648364       0.58624322      -2.03754435
    6354.35580021       0.58626268      -2.03756242
    6354.34526864       0.58628215      -2.03758050
    6354.33487823       0.58630164      -2.03759858
    6354.32461129       0.58632114      -2.03761667
    6354.31446165       0.58634065      -2.03763476
    6354.30443185       0.58636017      -2.03765284
    6354.29452453       0.58637970      -2.03767093
    6354.28474240       0.58639923      -2.03768902
    6354.27508828       0.58641877      -2.03770711
    6354.26556505       0.58643831      -2.03772520
    6354.25616186       0.58645786      -2.03774330
    6354.24685391       0.58647742      -2.03776139
    6354.23763242       0.58649698      -2.03777949
    6354.22850483       0.58651655      -2.03779758
    6354.21947888       0.58653614      -2.03781568
    6354.21056254       0.58655573      -2.03783379
    6354.20176410       0.58657532      -2.03785190
    6354.19309205       0.58659492      -2.03787001
    6354.18455519       0.58661453      -2.03788814
    6354.17616253       0.58663415      -2.03790627
    6354.16792332       0.58665377      -2.03792441
    6354.15984705       0.58667340      -2.03794256
    6354.15194341       0.58669303      -2.03796073
    6354.14422230       0.58671267      -2.03797891
    6354.13669380       0.58673231      -2.03799710
    6354.12936818       0.58675195      -2.03801530
    6354.12224638       0.58677160      -2.03803353
    6354.11529156       0.58679125      -2.03805176
    6354.10847253       0.58681092      -2.03807000
    6354.10179233       0.58683059      -2.03808825
    6354.09525392       0.58685027      -2.03810651
    6354.08886020       0.58686995      -2.03812478
    6354.08261401       0.58688965      -2.03814307
    6354.07651811       0.58690934      -2.03816136
    6354.07057521       0.58692905      -2.03817966
    6354.06478795       0.58694876      -2.03819798
    6354.05915891       0.58696847      -2.03821631
    6354.05369062       0.58698818      -2.03823465
    6354.04838553       0.58700790      -2.03825301
    6354.04324604       0.58702762      -2.03827138
    6354.03827450       0.58704734      -2.03828976
    6354.03346846       0.58706706      -2.03830816
    6354.02879744       0.58708678      -2.03832657
    6354.02423478       0.58710651      -2.03834498
    6354.01978091       0.58712625      -2.03836339
    6354.01543624       0.58714599      -2.03838181
    6354.01120119       0.58716573      -2.03840023
    6354.00707616       0.58718548      -2.03841866
    6354.00306151       0.58720523      -2.03843709
    6353.99915666       0.58722497      -2.03845553
    6353.99535718       0.58724472      -2.03847397
    6353.99164955       0.58726447      -2.03849243
    6353.98802524       0.58728420      -2.03851088
    6353.98448736       0.58730393      -2.03852933
    6353.98103897       0.58732366      -2.03854779
    6353.97768315       0.58734337      -2.03856625
    6353.97442297       0.58736308      -2.03858472
    6353.97126146       0.58738277      -2.03860319
    6353.96820168       0.58740246      -2.03862167
    6353.96524665       0.58742215      -2.03864015
    6353.96239939       0.58744182      -2.03865864
    6353.95966293       0.58746148      -2.03867714
    6353.95704025       0.58748113      -2.03869564
    6353.95453437       0.58750078      -2.03871415
    6353.95214827       0.58752041      -2.03873268
    6353.94988492       0.58754003      -2.03875121
    6353.94774730       0.58755965      -2.03876975
    6353.94573838       0.58757925      -2.03878830
    6353.94386111       0.58759884      -2.03880686
    6353.94211844       0.58761842      -2.03882544
    6353.94051333       0.58763799      -2.03884402
    6353.93904870       0.58765755      -2.03886262
    6353.93772500       0.58767709      -2.03888124
    6353.93653510       0.58769663      -2.03889985
    6353.93547312       0.58771616      -2.03891847
    6353.93449768       0.58773569      -2.03893708
    6353.93355671       0.58775520      -2.03895569
